GISJOIN,YEAR,FSTATUS,REGIONA,DIVISIONA,STATE,STATEA,SMSAA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,BLCK_GRPA,BLOCKA,EDINDA,ENUMDISTA,SCSAA,URB_AREAA,CDA,AIANHHA,MCDSEQNO,SEA,UATYPE,PLACDESC,CBD,INDSUBR,LONGITUD,LATITUDE,LANDAREA,AREANAME,SUPFLG01,SUPFLG02,SUPFLG03,SUPFLG04,SUPFLG05,SUPFLG06,SUPFLG07,SUPFLG08,SUPFLG09,SUPFLG10,SUPFLG11,SUPFLG12,SUPFLG13,SUPFLG14,SUPFLG15,SUPFLG16,SUPFLG17,SUPFLG18,SUPFLG19,SUPFLG20,SUPFLG21,C8J001,C8O001
"G0100550","1980","A","3","6","Alabama","01","2880","Etowah","055",,,,,,,,,,,,,"03",,,,,,,,"ETOWAH COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28900,100
"G0100570","1980","A","3","6","Alabama","01",,"Fayette","057",,,,,,,,,,,,,"05",,,,,,,,"FAYETTE COUNTY","0","0","0","1","0","0","0","1","0","0","0","0","1","1","1","0","0","0","0","0","1",24600,80
"G0100590","1980","A","3","6","Alabama","01",,"Franklin","059",,,,,,,,,,,,,"05",,,,,,,,"FRANKLIN COUNTY","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1",27600,85
"G0100610","1980","A","3","6","Alabama","01",,"Geneva","061",,,,,,,,,,,,,"09",,,,,,,,"GENEVA COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",22400,68
"G0100630","1980","A","3","6","Alabama","01",,"Greene","063",,,,,,,,,,,,,"06",,,,,,,,"GREENE COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0",22200,55
"G0100650","1980","A","3","6","Alabama","01",,"Hale","065",,,,,,,,,,,,,"06",,,,,,,,"HALE COUNTY","0","0","0","0","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","1","0",21200,49
"G0100670","1980","A","3","6","Alabama","01",,"Henry","067",,,,,,,,,,,,,"09",,,,,,,,"HENRY COUNTY","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0",26100,61
"G0100690","1980","A","3","6","Alabama","01",,"Houston","069",,,,,,,,,,,,,"09",,,,,,,,"HOUSTON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33000,116
"G0100710","1980","A","3","6","Alabama","01",,"Jackson","071",,,,,,,,,,,,,"02",,,,,,,,"JACKSON COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",29700,109
"G0100730","1980","A","3","6","Alabama","01","1000","Jefferson","073",,,,,,,,,,,,,"A",,,,,,,,"JEFFERSON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39600,146
"G0100750","1980","A","3","6","Alabama","01",,"Lamar","075",,,,,,,,,,,,,"05",,,,,,,,"LAMAR COUNTY","0","0","0","1","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1",25600,68
"G0100770","1980","A","3","6","Alabama","01","2650","Lauderdale","077",,,,,,,,,,,,,"01",,,,,,,,"LAUDERDALE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",38200,132
"G0100790","1980","A","3","6","Alabama","01",,"Lawrence","079",,,,,,,,,,,,,"01",,,,,,,,"LAWRENCE COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0",28400,77
"G0100810","1980","A","3","6","Alabama","01",,"Lee","081",,,,,,,,,,,,,"04",,,,,,,,"LEE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39300,136
"G0100830","1980","A","3","6","Alabama","01","3440","Limestone","083",,,,,,,,,,,,,"01",,,,,,,,"LIMESTONE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",30300,103
"G0100850","1980","A","3","6","Alabama","01",,"Lowndes","085",,,,,,,,,,,,,"06",,,,,,,,"LOWNDES COUNTY","0","0","0","1","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0",19700,49
"G0100870","1980","A","3","6","Alabama","01",,"Macon","087",,,,,,,,,,,,,"05",,,,,,,,"MACON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",27800,102
"G0100890","1980","A","3","6","Alabama","01","3440","Madison","089",,,,,,,,,,,,,"F",,,,,,,,"MADISON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",42600,170
"G0100910","1980","A","3","6","Alabama","01",,"Marengo","091",,,,,,,,,,,,,"06",,,,,,,,"MARENGO COUNTY","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0",26200,58
"G0100930","1980","A","3","6","Alabama","01",,"Marion","093",,,,,,,,,,,,,"05",,,,,,,,"MARION COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",26300,80
"G0100950","1980","A","3","6","Alabama","01","3440","Marshall","095",,,,,,,,,,,,,"02",,,,,,,,"MARSHALL COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",30000,99
"G0100970","1980","A","3","6","Alabama","01","5160","Mobile","097",,,,,,,,,,,,,"D",,,,,,,,"MOBILE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",37500,137
"G0100990","1980","A","3","6","Alabama","01",,"Monroe","099",,,,,,,,,,,,,"09",,,,,,,,"MONROE COUNTY","0","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","0","0","0","1","0",26400,70
"G0101010","1980","A","3","6","Alabama","01","5240","Montgomery","101",,,,,,,,,,,,,"C",,,,,,,,"MONTGOMERY COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39500,137
"G0101030","1980","A","3","6","Alabama","01",,"Morgan","103",,,,,,,,,,,,,"01",,,,,,,,"MORGAN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",38300,132
"G0101050","1980","A","3","6","Alabama","01",,"Perry","105",,,,,,,,,,,,,"06",,,,,,,,"PERRY COUNTY","0","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0",21200,49
"G0101070","1980","A","3","6","Alabama","01",,"Pickens","107",,,,,,,,,,,,,"05",,,,,,,,"PICKENS COUNTY","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0",23500,59
"G0101090","1980","A","3","6","Alabama","01",,"Pike","109",,,,,,,,,,,,,"09",,,,,,,,"PIKE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",25800,88
"G0101110","1980","A","3","6","Alabama","01",,"Randolph","111",,,,,,,,,,,,,"04",,,,,,,,"RANDOLPH COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",21000,68
"G0101130","1980","A","3","6","Alabama","01","1800","Russell","113",,,,,,,,,,,,,"B",,,,,,,,"RUSSELL COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",25400,89
"G0101150","1980","A","3","6","Alabama","01","1000","St Clair","115",,,,,,,,,,,,,"03",,,,,,,,"ST. CLAIR COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",31200,108
"G0101170","1980","A","3","6","Alabama","01","1000","Shelby","117",,,,,,,,,,,,,"03",,,,,,,,"SHELBY COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",51200,140
"G0101190","1980","A","3","6","Alabama","01",,"Sumter","119",,,,,,,,,,,,,"06",,,,,,,,"SUMTER COUNTY","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0",21300,55
"G0101210","1980","A","3","6","Alabama","01",,"Talladega","121",,,,,,,,,,,,,"03",,,,,,,,"TALLADEGA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",26700,88
"G0101230","1980","A","3","6","Alabama","01",,"Tallapoosa","123",,,,,,,,,,,,,"04",,,,,,,,"TALLAPOOSA COUNTY","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",24900,76
"G0101250","1980","A","3","6","Alabama","01","8600","Tuscaloosa","125",,,,,,,,,,,,,"E",,,,,,,,"TUSCALOOSA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",37900,136
"G0101270","1980","A","3","6","Alabama","01","1000","Walker","127",,,,,,,,,,,,,"03",,,,,,,,"WALKER COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26000,96
"G0101290","1980","A","3","6","Alabama","01",,"Washington","129",,,,,,,,,,,,,"07",,,,,,,,"WASHINGTON COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",19500,72
"G0101310","1980","A","3","6","Alabama","01",,"Wilcox","131",,,,,,,,,,,,,"06",,,,,,,,"WILCOX COUNTY","0","0","0","1","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","1","0",19600,49
"G0101330","1980","A","3","6","Alabama","01",,"Winston","133",,,,,,,,,,,,,"05",,,,,,,,"WINSTON COUNTY","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",25300,91
"G0200100","1980","S","4","9","Alaska","02",,"Aleutian Islands","010",,,,,,,,,,,,,"01",,,,,,,,"ALEUTIAN ISLANDS CENSUS AREA","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",48900,244
"G0200200","1980","B","4","9","Alaska","02","0380","Anchorage","020",,,,,,,,,,,,,"01",,,,,,,,"ANCHORAGE BOROUGH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",89100,357
"G0200500","1980","S","4","9","Alaska","02",,"Bethel","050",,,,,,,,,,,,,"01",,,,,,,,"BETHEL CENSUS AREA","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",20500,233
"G0200600","1980","A","4","9","Alaska","02",,"Bristol Bay Borough","060",,,,,,,,,,,,,"01",,,,,,,,"BRISTOL BAY BOROUGH","0","0","0","0","1","0","1","1","0","0","0","0","1","0","1","0","0","0","1","1","0",41400,300
"G0200700","1980","S","4","9","Alaska","02",,"Dillingham","070",,,,,,,,,,,,,"01",,,,,,,,"DILLINGHAM CENSUS AREA","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",29100,328
"G0200900","1980","A","4","9","Alaska","02",,"Fairbanks North Star","090",,,,,,,,,,,,,"01",,,,,,,,"FAIRBANKS NORTH STAR BOROUGH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",66000,313
"G0201000","1980","A","4","9","Alaska","02",,"Haines","100",,,,,,,,,,,,,"01",,,,,,,,"HAINES BOROUGH","0","0","1","0","1","1","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0",49100,233
"G0201100","1980","B","4","9","Alaska","02",,"Juneau","110",,,,,,,,,,,,,"01",,,,,,,,"JUNEAU BOROUGH","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",84300,385
"G0201220","1980","A","4","9","Alaska","02",,"Kenai Peninsula","122",,,,,,,,,,,,,"01",,,,,,,,"KENAI PENINSULA BOROUGH","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",63500,300
"G0201300","1980","A","4","9","Alaska","02",,"Ketchikan Gateway","130",,,,,,,,,,,,,"01",,,,,,,,"KETCHIKAN GATEWAY BOROUGH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",72600,322
"G0201400","1980","S","4","9","Alaska","02",,"Kobuk","140",,,,,,,,,,,,,"01",,,,,,,,"KOBUK CENSUS AREA","0","0","1","0","1","0","1","1","0","0","0","1","0","1","1","0","0","0","1","1","0",35700,354
"G0201500","1980","A","4","9","Alaska","02",,"Kodiak Island","150",,,,,,,,,,,,,"01",,,,,,,,"KODIAK ISLAND BOROUGH","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",69000,385
"G0201700","1980","A","4","9","Alaska","02",,"Matanuska-Susitna","170",,,,,,,,,,,,,"01",,,,,,,,"MATANUSKA-SUSITNA BOROUGH","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",67900,278
"G0201800","1980","S","4","9","Alaska","02",,"Nome","180",,,,,,,,,,,,,"01",,,,,,,,"NOME CENSUS AREA","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0",29100,295
"G0201850","1980","A","4","9","Alaska","02",,"North Slope","185",,,,,,,,,,,,,"01",,,,,,,,"NORTH SLOPE BOROUGH","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0",45900,295
"G0202010","1980","S","4","9","Alaska","02",,"Prince Of Wales-Outer Ketchikan","201",,,,,,,,,,,,,"01",,,,,,,,"PRINCE OF WALES-OUTER KETCHIKAN CENSUS AREA","0","0","1","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0",37400,154
"G0202200","1980","B","4","9","Alaska","02",,"Sitka","220",,,,,,,,,,,,,"01",,,,,,,,"SITKA BOROUGH","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",87400,355
"G0202310","1980","S","4","9","Alaska","02",,"Skagway-Yakutat-Angoon","231",,,,,,,,,,,,,"01",,,,,,,,"SKAGWAY-YAKUTAT-ANGOON CENSUS AREA","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",54100,237
"G0202400","1980","S","4","9","Alaska","02",,"Southeast Fairbanks","240",,,,,,,,,,,,,"01",,,,,,,,"SOUTHEAST FAIRBANKS CENSUS AREA","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",24300,266
"G0202610","1980","S","4","9","Alaska","02",,"Valdez-Cordova","261",,,,,,,,,,,,,"01",,,,,,,,"VALDEZ-CORDOVA CENSUS AREA","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",74100,351
"G0202700","1980","S","4","9","Alaska","02",,"Wade Hampton","270",,,,,,,,,,,,,"01",,,,,,,,"WADE HAMPTON CENSUS AREA","0","0","1","0","1","1","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0",18800,285
"G0202800","1980","S","4","9","Alaska","02",,"Wrangell-Petersburg","280",,,,,,,,,,,,,"01",,,,,,,,"WRANGELL-PETERSBURG CENSUS AREA","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0",60000,222
"G0202900","1980","S","4","9","Alaska","02",,"Yukon-Koyukuk","290",,,,,,,,,,,,,"01",,,,,,,,"YUKON-KOYUKUK CENSUS AREA","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0",19900,157
"G0400010","1980","A","4","8","Arizona","04",,"Apache","001",,,,,,,,,,,,,"01",,,,,,,,"APACHE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",12900,99
"G0400030","1980","A","4","8","Arizona","04",,"Cochise","003",,,,,,,,,,,,,"02",,,,,,,,"COCHISE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",38800,168
"G0400050","1980","A","4","8","Arizona","04",,"Coconino","005",,,,,,,,,,,,,"01",,,,,,,,"COCONINO COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",55600,188
"G0400070","1980","A","4","8","Arizona","04",,"Gila","007",,,,,,,,,,,,,"01",,,,,,,,"GILA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",34000,150
"G0400090","1980","A","4","8","Arizona","04",,"Graham","009",,,,,,,,,,,,,"02",,,,,,,,"GRAHAM COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",37300,153
"G0400110","1980","A","4","8","Arizona","04",,"Greenlee","011",,,,,,,,,,,,,"02",,,,,,,,"GREENLEE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",25900,112
"G0400130","1980","A","4","8","Arizona","04","6200","Maricopa","013",,,,,,,,,,,,,"A",,,,,,,,"MARICOPA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",60700,254
"G0400150","1980","A","4","8","Arizona","04",,"Mohave","015",,,,,,,,,,,,,"01",,,,,,,,"MOHAVE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",49100,217
"G0400170","1980","A","4","8","Arizona","04",,"Navajo","017",,,,,,,,,,,,,"01",,,,,,,,"NAVAJO COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",37200,151
"G0400190","1980","A","4","8","Arizona","04","8520","Pima","019",,,,,,,,,,,,,"B",,,,,,,,"PIMA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",58200,216
"G0400210","1980","A","4","8","Arizona","04",,"Pinal","021",,,,,,,,,,,,,"02",,,,,,,,"PINAL COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",34400,131
"G0400230","1980","A","4","8","Arizona","04",,"Santa Cruz","023",,,,,,,,,,,,,"02",,,,,,,,"SANTA CRUZ COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44700,137
"G0400250","1980","A","4","8","Arizona","04",,"Yavapai","025",,,,,,,,,,,,,"01",,,,,,,,"YAVAPAI COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",52400,173
"G0400270","1980","A","4","8","Arizona","04",,"Yuma","027",,,,,,,,,,,,,"02",,,,,,,,"YUMA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",40400,188
"G0500010","1980","A","3","7","Arkansas","05",,"Arkansas","001",,,,,,,,,,,,,"07",,,,,,,,"ARKANSAS COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1",33000,92
"G0500030","1980","A","3","7","Arkansas","05",,"Ashley","003",,,,,,,,,,,,,"06",,,,,,,,"ASHLEY COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26200,90
"G0500050","1980","A","3","7","Arkansas","05",,"Baxter","005",,,,,,,,,,,,,"09",,,,,,,,"BAXTER COUNTY","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",36900,149
"G0500070","1980","A","3","7","Arkansas","05","2580","Benton","007",,,,,,,,,,,,,"01",,,,,,,,"BENTON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",39000,160
"G0500090","1980","A","3","7","Arkansas","05",,"Boone","009",,,,,,,,,,,,,"09",,,,,,,,"BOONE COUNTY","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33900,138
"G0500110","1980","A","3","7","Arkansas","05",,"Bradley","011",,,,,,,,,,,,,"06",,,,,,,,"BRADLEY COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",22100,75
"G0500130","1980","A","3","7","Arkansas","05",,"Calhoun","013",,,,,,,,,,,,,"06",,,,,,,,"CALHOUN COUNTY","0","0","0","1","1","0","1","1","0","0","0","0","1","1","0","0","0","0","0","1","1",20500,69
"G0500150","1980","A","3","7","Arkansas","05",,"Carroll","015",,,,,,,,,,,,,"09",,,,,,,,"CARROLL COUNTY","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0",31700,122
"G0500170","1980","A","3","7","Arkansas","05",,"Chicot","017",,,,,,,,,,,,,"08",,,,,,,,"CHICOT COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",18400,64
"G0500190","1980","A","3","7","Arkansas","05",,"Clark","019",,,,,,,,,,,,,"06",,,,,,,,"CLARK COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28000,107
"G0500210","1980","A","3","7","Arkansas","05",,"Clay","021",,,,,,,,,,,,,"07",,,,,,,,"CLAY COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0",21700,83
"G0500230","1980","A","3","7","Arkansas","05",,"Cleburne","023",,,,,,,,,,,,,"09",,,,,,,,"CLEBURNE COUNTY","0","0","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0",35300,117
"G0500250","1980","A","3","7","Arkansas","05",,"Cleveland","025",,,,,,,,,,,,,"06",,,,,,,,"CLEVELAND COUNTY","0","0","0","1","1","0","1","1","0","0","0","0","1","1","0","0","0","0","1","1","1",21300,61
"G0500270","1980","A","3","7","Arkansas","05",,"Columbia","027",,,,,,,,,,,,,"05",,,,,,,,"COLUMBIA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",23800,86
"G0500290","1980","A","3","7","Arkansas","05",,"Conway","029",,,,,,,,,,,,,"03",,,,,,,,"CONWAY COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",26200,99
"G0500310","1980","A","3","7","Arkansas","05",,"Craighead","031",,,,,,,,,,,,,"07",,,,,,,,"CRAIGHEAD COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",31600,152
"G0500330","1980","A","3","7","Arkansas","05","2720","Crawford","033",,,,,,,,,,,,,"02",,,,,,,,"CRAWFORD COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28100,133
"G0500350","1980","A","3","7","Arkansas","05","4920","Crittenden","035",,,,,,,,,,,,,"08",,,,,,,,"CRITTENDEN COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",33100,115
"G0500370","1980","A","3","7","Arkansas","05",,"Cross","037",,,,,,,,,,,,,"07",,,,,,,,"CROSS COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",30100,100
"G0500390","1980","A","3","7","Arkansas","05",,"Dallas","039",,,,,,,,,,,,,"06",,,,,,,,"DALLAS COUNTY","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1",20100,79
"G0500410","1980","A","3","7","Arkansas","05",,"Desha","041",,,,,,,,,,,,,"08",,,,,,,,"DESHA COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28200,78
"G0500430","1980","A","3","7","Arkansas","05",,"Drew","043",,,,,,,,,,,,,"06",,,,,,,,"DREW COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",27500,104
"G0500450","1980","A","3","7","Arkansas","05",,"Faulkner","045",,,,,,,,,,,,,"03",,,,,,,,"FAULKNER COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",37100,139
"G0500470","1980","A","3","7","Arkansas","05",,"Franklin","047",,,,,,,,,,,,,"02",,,,,,,,"FRANKLIN COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0",25900,107
"G0500490","1980","A","3","7","Arkansas","05",,"Fulton","049",,,,,,,,,,,,,"09",,,,,,,,"FULTON COUNTY","0","0","1","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","0","1","0",27300,88
"G0500510","1980","A","3","7","Arkansas","05",,"Garland","051",,,,,,,,,,,,,"04",,,,,,,,"GARLAND COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",35800,130
"G0500530","1980","A","3","7","Arkansas","05",,"Grant","053",,,,,,,,,,,,,"06",,,,,,,,"GRANT COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1",29000,108
"G0500550","1980","A","3","7","Arkansas","05",,"Greene","055",,,,,,,,,,,,,"07",,,,,,,,"GREENE COUNTY","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0",26300,108
"G0500570","1980","A","3","7","Arkansas","05",,"Hempstead","057",,,,,,,,,,,,,"05",,,,,,,,"HEMPSTEAD COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",21600,90
"G0500590","1980","A","3","7","Arkansas","05",,"Hot Spring","059",,,,,,,,,,,,,"04",,,,,,,,"HOT SPRING COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",26700,100
"G0500610","1980","A","3","7","Arkansas","05",,"Howard","061",,,,,,,,,,,,,"05",,,,,,,,"HOWARD COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0",23300,92
"G0500630","1980","A","3","7","Arkansas","05",,"Independence","063",,,,,,,,,,,,,"03",,,,,,,,"INDEPENDENCE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",29200,124
"G0500650","1980","A","3","7","Arkansas","05",,"Izard","065",,,,,,,,,,,,,"09",,,,,,,,"IZARD COUNTY","0","0","1","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1","0",29500,88
"G0500670","1980","A","3","7","Arkansas","05",,"Jackson","067",,,,,,,,,,,,,"07",,,,,,,,"JACKSON COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1",27500,89
"G0500690","1980","A","3","7","Arkansas","05","6240","Jefferson","069",,,,,,,,,,,,,"08",,,,,,,,"JEFFERSON COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",28100,123
"G0500710","1980","A","3","7","Arkansas","05",,"Johnson","071",,,,,,,,,,,,,"02",,,,,,,,"JOHNSON COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1",25500,108
"G0500730","1980","A","3","7","Arkansas","05",,"Lafayette","073",,,,,,,,,,,,,"05",,,,,,,,"LAFAYETTE COUNTY","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",15900,64
"G0500750","1980","A","3","7","Arkansas","05",,"Lawrence","075",,,,,,,,,,,,,"07",,,,,,,,"LAWRENCE COUNTY","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1",22500,93
"G0500770","1980","A","3","7","Arkansas","05",,"Lee","077",,,,,,,,,,,,,"08",,,,,,,,"LEE COUNTY","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",23200,69
"G0500790","1980","A","3","7","Arkansas","05",,"Lincoln","079",,,,,,,,,,,,,"08",,,,,,,,"LINCOLN COUNTY","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1",20800,60
"G0500810","1980","A","3","7","Arkansas","05","8360","Little River","081",,,,,,,,,,,,,"05",,,,,,,,"LITTLE RIVER COUNTY","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1",25000,93
